"pack_name","price","price_text","reward_item","destination"
"Falcorth Fertilizer","14.8773","14g 87s 73c","Gold","Mahadevi"
"Tigerspine Fertilizer","10.44","10g 44s 0c","Gold","Mahadevi"
"Silent Forest Fertilizer","17.9512","17g 95s 12c","Gold","Mahadevi"
"Villanelle Fertilizer","11.9911","11g 99s 11c","Gold","Mahadevi"
"Windscour Fertilizer","19.8548","19g 85s 48c","Gold","Mahadevi"
"Perinoor Fertilizer","27.0521","27g 5s 21c","Gold","Mahadevi"
"Rookborne Fertilizer","24.4532","24g 45s 32c","Gold","Mahadevi"
"Ynystere Fertilizer","21.3429","21g 34s 29c","Gold","Mahadevi"
"Hasla Fertilizer","36.7723","36g 77s 23c","Gold","Mahadevi"
"Sunbite Citrus Cleaner","17.6029","17g 60s 29c","Gold","Mahadevi"
"Sunbite Salvation Tea","15.4452","15g 44s 52c","Gold","Mahadevi"
"Sunbite Pest Poison","16.1189","16g 11s 89c","Gold","Mahadevi"
"Sunbite Fertilizer","17.1966","17g 19s 66c","Gold","Mahadevi"
"Rokhala Alpine Mix","37.9436","37g 94s 36c","Gold","Mahadevi"
"Rokhala Auspicious Elixir","33.1017","33g 10s 17c","Gold","Mahadevi"
"Rokhala Livestock Fodder","34.6159","34g 61s 59c","Gold","Mahadevi"
"Rokhala Fertilizer","37.039","37g 3s 90c","Gold","Mahadevi"
"Sunbite Aged Honey","26.8963","26g 89s 63c","Gold","Mahadevi"
"Rokhala Aged Honey","58.8459","58g 84s 59c","Gold","Mahadevi"
"Sunbite Aged Salve","26.2226","26g 22s 26c","Gold","Mahadevi"
"Rokhala Aged Salve","57.3314","57g 33s 14c","Gold","Mahadevi"
"Sunbite Aged Cheese","26.2226","26g 22s 26c","Gold","Mahadevi"
"Rokhala Aged Cheese","57.3314","57g 33s 14c","Gold","Mahadevi"
"Hasla Antiquities","34.3674","34g 36s 74c","Gold","Mahadevi"
"Perinoor Antiquities","25.3063","25g 30s 63c","Gold","Mahadevi"
"Mahadevi Elephant Cookies","12.3693","12g 36s 93c","Gold","Solis Headlands"
"Falcorth Snowlion Yarn","22.8547","22g 85s 47c","Gold","Solis Headlands"
"Tigerspine Tigerspaw Pancakes","17.1807","17g 18s 7c","Gold","Solis Headlands"
"Silent Forest Dried Fruit","23.0857","23g 8s 57c","Gold","Solis Headlands"
"Villanelle Potpourri","16.1805","16g 18s 5c","Gold","Solis Headlands"
"Windscour Hearty Jerky","29.1264","29g 12s 64c","Gold","Solis Headlands"
"Perinoor Aged Spices","37.9575","37g 95s 75c","Gold","Solis Headlands"
"Rookborne Biscuit Sticks","31.5645","31g 56s 45c","Gold","Solis Headlands"
"Ynystere Preserves","24.3777","24g 37s 77c","Gold","Solis Headlands"
"Hasla Softened Fabric","43.3361","43g 33s 61c","Gold","Solis Headlands"
"Arcum Iris Lavaspice","16.8592","16g 85s 92c","Gold","Solis Headlands"
"Mahadevi Yule Logs","10.907","10g 90s 70c","Gold","Solis Headlands"
"Falcorth Apple Tarts","20.0044","20g 0s 44c","Gold","Solis Headlands"
"Tigerspine Grape Jam","15.081","15g 8s 10c","Gold","Solis Headlands"
"Silent Forest Pomme Candy","20.2059","20g 20s 59c","Gold","Solis Headlands"
"Villanelle Preserved Cherries","14.2125","14g 21s 25c","Gold","Solis Headlands"
"Windscour Bitter Herbs","25.4447","25g 44s 47c","Gold","Solis Headlands"
"Perinoor Potato Powder","33.1126","33g 11s 26c","Gold","Solis Headlands"
"Rookborne Fruit Leather","27.5631","27g 56s 31c","Gold","Solis Headlands"
"Ynystere Olive Oil","21.3261","21g 32s 61c","Gold","Solis Headlands"
"Hasla Cured Meat","37.7781","37g 77s 81c","Gold","Solis Headlands"
"Arcum Iris Salt Crackers","17.5996","17g 59s 96c","Gold","Solis Headlands"
"Mahadevi Pickles","11.3642","11g 36s 42c","Gold","Solis Headlands"
"Falcorth Carrot Cake","20.8946","20g 89s 46c","Gold","Solis Headlands"
"Tigerspine Seasoned Meat","15.737","15g 73s 70c","Gold","Solis Headlands"
"Silent Forest Seasonings","21.1063","21g 10s 63c","Gold","Solis Headlands"
"Villanelle Long Noodles","14.8274","14g 82s 74c","Gold","Solis Headlands"
"Windscour Chilled Beverages","26.5939","26g 59s 39c","Gold","Solis Headlands"
"Perinoor Fried Meat","34.627","34g 62s 70c","Gold","Solis Headlands"
"Rookborne Millet Pilaf","28.8139","28g 81s 39c","Gold","Solis Headlands"
"Ynystere Bouquets","22.2798","22g 27s 98c","Gold","Solis Headlands"
"Hasla Specialty Tea","41.8074","41g 80s 74c","Gold","Solis Headlands"
"Falcorth Aged Honey","35.1452","35g 14s 52c","Gold","Solis Headlands"
"Villanelle Aged Honey","24.6655","24g 66s 55c","Gold","Solis Headlands"
"Rookborne Aged Honey","48.8239","48g 82s 39c","Gold","Solis Headlands"
"Mahadevi Aged Salve","18.2265","18g 22s 65c","Gold","Solis Headlands"
"Silent Forest Aged Salve","34.6105","34g 61s 5c","Gold","Solis Headlands"
"Perinoor Aged Salve","57.3504","57g 35s 4c","Gold","Solis Headlands"
"Hasla Aged Salve","73.1638","73g 16s 38c","Gold","Solis Headlands"
"Arcum Iris Aged Cheese","28.7134","28g 71s 34c","Gold","Solis Headlands"
"Tigerspine Aged Cheese","25.5808","25g 58s 8c","Gold","Solis Headlands"
"Windscour Aged Cheese","43.8402","43g 84s 2c","Gold","Solis Headlands"
"Ynystere Aged Cheese","36.584","36g 58s 40c","Gold","Solis Headlands"
"Mahadevi Aged Honey","18.6837","18g 68s 37c","Gold","Solis Headlands"
"Silent Forest Aged Honey","35.5108","35g 51s 8c","Gold","Solis Headlands"
"Perinoor Aged Honey","58.8648","58g 86s 48c","Gold","Solis Headlands"
"Hasla Aged Honey","75.1054","75g 10s 54c","Gold","Solis Headlands"
"Arcum Iris Aged Honey","29.454","29g 45s 40c","Gold","Solis Headlands"
"Tigerspine Aged Honey","26.2365","26g 23s 65c","Gold","Solis Headlands"
"Windscour Aged Honey","44.9894","44g 98s 94c","Gold","Solis Headlands"
"Ynystere Aged Honey","37.5377","37g 53s 77c","Gold","Solis Headlands"
"Falcorth Aged Salve","34.255","34g 25s 50c","Gold","Solis Headlands"
"Villanelle Aged Salve","24.0505","24g 5s 5c","Gold","Solis Headlands"
"Rookborne Aged Salve","47.5733","47g 57s 33c","Gold","Solis Headlands"
"Arcum Iris Aged Salve","28.7134","28g 71s 34c","Gold","Solis Headlands"
"Tigerspine Aged Salve","25.5808","25g 58s 8c","Gold","Solis Headlands"
"Windscour Aged Salve","43.8402","43g 84s 2c","Gold","Solis Headlands"
"Ynystere Aged Salve","36.584","36g 58s 40c","Gold","Solis Headlands"
"Falcorth Aged Cheese","34.255","34g 25s 50c","Gold","Solis Headlands"
"Villanelle Aged Cheese","24.0505","24g 5s 5c","Gold","Solis Headlands"
"Rookborne Aged Cheese","47.5733","47g 57s 33c","Gold","Solis Headlands"
"Mahadevi Aged Cheese","18.2265","18g 22s 65c","Gold","Solis Headlands"
"Silent Forest Aged Cheese","34.6105","34g 61s 5c","Gold","Solis Headlands"
"Perinoor Aged Cheese","57.3504","57g 35s 4c","Gold","Solis Headlands"
"Hasla Aged Cheese","73.1638","73g 16s 38c","Gold","Solis Headlands"
"Arcum Iris Fertilizer","18.785","18g 78s 50c","Gold","Solis Headlands"
"Mahadevi Fertilizer","12.0961","12g 9s 61c","Gold","Solis Headlands"
"Falcorth Fertilizer","22.3197","22g 31s 97c","Gold","Solis Headlands"
"Tigerspine Fertilizer","16.7869","16g 78s 69c","Gold","Solis Headlands"
"Silent Forest Fertilizer","22.5471","22g 54s 71c","Gold","Solis Headlands"
"Villanelle Fertilizer","15.8115","15g 81s 15c","Gold","Solis Headlands"
"Windscour Fertilizer","28.4334","28g 43s 34c","Gold","Solis Headlands"
"Perinoor Fertilizer","37.0508","37g 5s 8c","Gold","Solis Headlands"
"Rookborne Fertilizer","30.8153","30g 81s 53c","Gold","Solis Headlands"
"Ynystere Fertilizer","23.8053","23g 80s 53c","Gold","Solis Headlands"
"Hasla Fertilizer","44.7535","44g 75s 35c","Gold","Solis Headlands"
"Sunbite Citrus Cleaner","23.404","23g 40s 40c","Gold","Solis Headlands"
"Sunbite Salvation Tea","20.4821","20g 48s 21c","Gold","Solis Headlands"
"Sunbite Pest Poison","21.3956","21g 39s 56c","Gold","Solis Headlands"
"Sunbite Fertilizer","22.8569","22g 85s 69c","Gold","Solis Headlands"
"Rokhala Alpine Mix","47.0733","47g 7s 33c","Gold","Solis Headlands"
"Rokhala Auspicious Elixir","41.017","41g 1s 70c","Gold","Solis Headlands"
"Rokhala Livestock Fodder","42.9076","42g 90s 76c","Gold","Solis Headlands"
"Rokhala Fertilizer","45.9341","45g 93s 41c","Gold","Solis Headlands"
"Sunbite Aged Honey","36.0106","36g 1s 6c","Gold","Solis Headlands"
"Rokhala Aged Honey","73.1676","73g 16s 76c","Gold","Solis Headlands"
"Sunbite Aged Salve","35.0972","35g 9s 72c","Gold","Solis Headlands"
"Rokhala Aged Salve","71.2771","71g 27s 71c","Gold","Solis Headlands"
"Sunbite Aged Cheese","35.0972","35g 9s 72c","Gold","Solis Headlands"
"Rokhala Aged Cheese","71.2771","71g 27s 71c","Gold","Solis Headlands"
"Hasla Antiquities","41.8074","41g 80s 74c","Gold","Solis Headlands"
"Perinoor Antiquities","34.627","34g 62s 70c","Gold","Solis Headlands"
"Arcum Iris Roasted Eggs","15.1472","15g 14s 72c","Gold","Solis Headlands"
"Solis Alchemy Oil","16.1805","16g 18s 5c","Gold","Villanelle"
"Arcum Iris Roasted Eggs","17.8267","17g 82s 67c","Gold","Villanelle"
"Mahadevi Elephant Cookies","12.2626","12g 26s 26c","Gold","Villanelle"
"Falcorth Snowlion Yarn","20.1716","20g 17s 16c","Gold","Villanelle"
"Tigerspine Tigerspaw Pancakes","15.7673","15g 76s 73c","Gold","Villanelle"
"Silent Forest Dried Fruit","11.7779","11g 77s 79c","Gold","Villanelle"
"Windscour Hearty Jerky","26.6249","26g 62s 49c","Gold","Villanelle"
"Perinoor Aged Spices","34.935","34g 93s 50c","Gold","Villanelle"
"Rookborne Biscuit Sticks","17.9618","17g 96s 18c","Gold","Villanelle"
"Ynystere Preserves","16.9003","16g 90s 3c","Gold","Villanelle"
"Hasla Softened Fabric","43.0315","43g 3s 15c","Gold","Villanelle"
"Solis Juice Concentrate","14.2125","14g 21s 25c","Gold","Villanelle"
"Arcum Iris Lavaspice","15.6401","15g 64s 1c","Gold","Villanelle"
"Mahadevi Yule Logs","10.8137","10g 81s 37c","Gold","Villanelle"
"Falcorth Apple Tarts","17.6751","17g 67s 51c","Gold","Villanelle"
"Tigerspine Grape Jam","13.8523","13g 85s 23c","Gold","Villanelle"
"Silent Forest Pomme Candy","10.3905","10g 39s 5c","Gold","Villanelle"
"Windscour Bitter Herbs","23.2755","23g 27s 55c","Gold","Villanelle"
"Perinoor Potato Powder","30.4867","30g 48s 67c","Gold","Villanelle"
"Rookborne Fruit Leather","15.7585","15g 75s 85c","Gold","Villanelle"
"Ynystere Olive Oil","14.8378","14g 83s 78c","Gold","Villanelle"
"Hasla Cured Meat","37.5112","37g 51s 12c","Gold","Villanelle"
"Solis Red Spice","14.8274","14g 82s 74c","Gold","Villanelle"
"Arcum Iris Salt Crackers","16.3226","16g 32s 26c","Gold","Villanelle"
"Mahadevi Pickles","11.2664","11g 26s 64c","Gold","Villanelle"
"Falcorth Carrot Cake","18.4544","18g 45s 44c","Gold","Villanelle"
"Tigerspine Seasoned Meat","14.4497","14g 44s 97c","Gold","Villanelle"
"Silent Forest Seasonings","10.8234","10g 82s 34c","Gold","Villanelle"
"Windscour Chilled Beverages","24.3215","24g 32s 15c","Gold","Villanelle"
"Perinoor Fried Meat","31.876","31g 87s 60c","Gold","Villanelle"
"Rookborne Millet Pilaf","16.447","16g 44s 70c","Gold","Villanelle"
"Ynystere Bouquets","15.4824","15g 48s 24c","Gold","Villanelle"
"Hasla Specialty Tea","39.2355","39g 23s 55c","Gold","Villanelle"
"Solis Aged Honey","24.6655","24g 66s 55c","Gold","Villanelle"
"Falcorth Aged Honey","30.9304","30g 93s 4c","Gold","Villanelle"
"Rookborne Aged Honey","27.4632","27g 46s 32c","Gold","Villanelle"
"Mahadevi Aged Salve","18.062","18g 6s 20c","Gold","Villanelle"
"Silent Forest Aged Salve","17.3168","17g 31s 68c","Gold","Villanelle"
"Perinoor Aged Salve","52.7239","52g 72s 39c","Gold","Villanelle"
"Hasla Aged Salve","65.1008","65g 10s 8c","Gold","Villanelle"
"Arcum Iris Aged Cheese","26.5655","26g 56s 55c","Gold","Villanelle"
"Tigerspine Aged Cheese","23.4159","23g 41s 59c","Gold","Villanelle"
"Windscour Aged Cheese","40.0183","40g 1s 83c","Gold","Villanelle"
"Ynystere Aged Cheese","25.1524","25g 15s 24c","Gold","Villanelle"
"Mahadevi Aged Honey","18.5147","18g 51s 47c","Gold","Villanelle"
"Silent Forest Aged Honey","17.7497","17g 74s 97c","Gold","Villanelle"
"Perinoor Aged Honey","54.1131","54g 11s 31c","Gold","Villanelle"
"Hasla Aged Honey","66.8251","66g 82s 51c","Gold","Villanelle"
"Arcum Iris Aged Honey","27.248","27g 24s 80c","Gold","Villanelle"
"Tigerspine Aged Honey","24.0133","24g 1s 33c","Gold","Villanelle"
"Windscour Aged Honey","41.0643","41g 6s 43c","Gold","Villanelle"
"Ynystere Aged Honey","25.7971","25g 79s 71c","Gold","Villanelle"
"Solis Aged Salve","24.0505","24g 5s 5c","Gold","Villanelle"
"Falcorth Aged Salve","30.151","30g 15s 10c","Gold","Villanelle"
"Rookborne Aged Salve","26.7746","26g 77s 46c","Gold","Villanelle"
"Arcum Iris Aged Salve","26.5655","26g 56s 55c","Gold","Villanelle"
"Tigerspine Aged Salve","23.4159","23g 41s 59c","Gold","Villanelle"
"Windscour Aged Salve","40.0183","40g 1s 83c","Gold","Villanelle"
"Ynystere Aged Salve","25.1524","25g 15s 24c","Gold","Villanelle"
"Solis Aged Cheese","24.0505","24g 5s 5c","Gold","Villanelle"
"Falcorth Aged Cheese","30.151","30g 15s 10c","Gold","Villanelle"
"Rookborne Aged Cheese","26.7746","26g 77s 46c","Gold","Villanelle"
"Mahadevi Aged Cheese","18.062","18g 6s 20c","Gold","Villanelle"
"Silent Forest Aged Cheese","17.3168","17g 31s 68c","Gold","Villanelle"
"Perinoor Aged Cheese","52.7239","52g 72s 39c","Gold","Villanelle"
"Hasla Aged Cheese","65.1008","65g 10s 8c","Gold","Villanelle"
"Solis Fertilizer","15.8115","15g 81s 15c","Gold","Villanelle"
"Arcum Iris Fertilizer","17.415","17g 41s 50c","Gold","Villanelle"
"Mahadevi Fertilizer","11.9911","11g 99s 11c","Gold","Villanelle"
"Falcorth Fertilizer","19.7021","19g 70s 21c","Gold","Villanelle"
"Tigerspine Fertilizer","15.4061","15g 40s 61c","Gold","Villanelle"
"Silent Forest Fertilizer","11.516","11g 51s 60c","Gold","Villanelle"
"Windscour Fertilizer","25.9957","25g 99s 57c","Gold","Villanelle"
"Perinoor Fertilizer","34.0996","34g 9s 96c","Gold","Villanelle"
"Rookborne Fertilizer","17.5487","17g 54s 87c","Gold","Villanelle"
"Ynystere Fertilizer","16.5142","16g 51s 42c","Gold","Villanelle"
"Hasla Fertilizer","41.9945","41g 99s 45c","Gold","Villanelle"
"Sunbite Citrus Cleaner","24.2041","24g 20s 41c","Gold","Villanelle"
"Sunbite Salvation Tea","21.1759","21g 17s 59c","Gold","Villanelle"
"Sunbite Pest Poison","22.1224","22g 12s 24c","Gold","Villanelle"
"Sunbite Fertilizer","23.6372","23g 63s 72c","Gold","Villanelle"
"Rokhala Alpine Mix","32.0315","32g 3s 15c","Gold","Villanelle"
"Rokhala Auspicious Elixir","27.9683","27g 96s 83c","Gold","Villanelle"
"Rokhala Livestock Fodder","29.2382","29g 23s 82c","Gold","Villanelle"
"Rokhala Fertilizer","31.2701","31g 27s 1c","Gold","Villanelle"
"Sunbite Aged Honey","37.2661","37g 26s 61c","Gold","Villanelle"
"Rokhala Aged Honey","49.557","49g 55s 70c","Gold","Villanelle"
"Sunbite Aged Salve","36.3196","36g 31s 96c","Gold","Villanelle"
"Rokhala Aged Salve","48.2871","48g 28s 71c","Gold","Villanelle"
"Sunbite Aged Cheese","36.3196","36g 31s 96c","Gold","Villanelle"
"Rokhala Aged Cheese","48.2871","48g 28s 71c","Gold","Villanelle"
"Hasla Antiquities","39.2355","39g 23s 55c","Gold","Villanelle"
"Perinoor Antiquities","31.876","31g 87s 60c","Gold","Villanelle"
"Solis Alchemy Oil","24.3777","24g 37s 77c","Gold","Ynystere"
"Arcum Iris Roasted Eggs","29.2862","29g 28s 62c","Gold","Ynystere"
"Mahadevi Elephant Cookies","21.8503","21g 85s 3c","Gold","Ynystere"
"Falcorth Snowlion Yarn","31.8502","31g 85s 2c","Gold","Ynystere"
"Tigerspine Tigerspaw Pancakes","26.7454","26g 74s 54c","Gold","Ynystere"
"Silent Forest Dried Fruit","12.8529","12g 85s 29c","Gold","Ynystere"
"Villanelle Potpourri","16.9003","16g 90s 3c","Gold","Ynystere"
"Windscour Hearty Jerky","38.6655","38g 66s 55c","Gold","Ynystere"
"Perinoor Aged Spices","40.1606","40g 16s 6c","Gold","Ynystere"
"Rookborne Biscuit Sticks","20.1668","20g 16s 68c","Gold","Ynystere"
"Hasla Softened Fabric","47.0743","47g 7s 43c","Gold","Ynystere"
"Solis Juice Concentrate","21.3261","21g 32s 61c","Gold","Ynystere"
"Arcum Iris Lavaspice","25.5833","25g 58s 33c","Gold","Ynystere"
"Mahadevi Yule Logs","19.1354","19g 13s 54c","Gold","Ynystere"
"Falcorth Apple Tarts","27.8104","27g 81s 4c","Gold","Ynystere"
"Tigerspine Grape Jam","23.3791","23g 37s 91c","Gold","Ynystere"
"Silent Forest Pomme Candy","11.3256","11g 32s 56c","Gold","Ynystere"
"Villanelle Preserved Cherries","14.8378","14g 83s 78c","Gold","Ynystere"
"Windscour Bitter Herbs","33.7278","33g 72s 78c","Gold","Ynystere"
"Perinoor Potato Powder","35.0253","35g 2s 53c","Gold","Ynystere"
"Rookborne Fruit Leather","17.674","17g 67s 40c","Gold","Ynystere"
"Hasla Cured Meat","41.652","41g 65s 20c","Gold","Ynystere"
"Solis Red Spice","22.2798","22g 27s 98c","Gold","Ynystere"
"Arcum Iris Salt Crackers","26.7391","26g 73s 91c","Gold","Ynystere"
"Mahadevi Pickles","19.9843","19g 98s 43c","Gold","Ynystere"
"Falcorth Carrot Cake","29.0722","29g 7s 22c","Gold","Ynystere"
"Tigerspine Seasoned Meat","24.4299","24g 42s 99c","Gold","Ynystere"
"Silent Forest Seasonings","11.8031","11g 80s 31c","Gold","Ynystere"
"Villanelle Long Noodles","15.4824","15g 48s 24c","Gold","Ynystere"
"Windscour Chilled Beverages","35.2713","35g 27s 13c","Gold","Ynystere"
"Perinoor Fried Meat","36.6308","36g 63s 8c","Gold","Ynystere"
"Rookborne Millet Pilaf","18.4538","18g 45s 38c","Gold","Ynystere"
"Hasla Specialty Tea","43.8224","43g 82s 24c","Gold","Ynystere"
"Solis Aged Honey","37.5377","37g 53s 77c","Gold","Ynystere"
"Falcorth Aged Honey","49.2702","49g 27s 2c","Gold","Ynystere"
"Villanelle Aged Honey","25.7971","25g 79s 71c","Gold","Ynystere"
"Rookborne Aged Honey","30.9293","30g 92s 93c","Gold","Ynystere"
"Mahadevi Aged Salve","32.7239","32g 72s 39c","Gold","Ynystere"
"Silent Forest Aged Salve","18.9643","18g 96s 43c","Gold","Ynystere"
"Perinoor Aged Salve","60.7205","60g 72s 5c","Gold","Ynystere"
"Hasla Aged Salve","73.4594","73g 45s 94c","Gold","Ynystere"
"Arcum Iris Aged Cheese","44.0844","44g 8s 44c","Gold","Ynystere"
"Tigerspine Aged Cheese","40.2008","40g 20s 8c","Gold","Ynystere"
"Windscour Aged Cheese","58.4343","58g 43s 43c","Gold","Ynystere"
"Mahadevi Aged Honey","33.5728","33g 57s 28c","Gold","Ynystere"
"Silent Forest Aged Honey","19.4417","19g 44s 17c","Gold","Ynystere"
"Perinoor Aged Honey","62.3258","62g 32s 58c","Gold","Ynystere"
"Hasla Aged Honey","76.0365","76g 3s 65c","Gold","Ynystere"
"Arcum Iris Aged Honey","45.2402","45g 24s 2c","Gold","Ynystere"
"Tigerspine Aged Honey","41.2518","41g 25s 18c","Gold","Ynystere"
"Windscour Aged Honey","59.9778","59g 97s 78c","Gold","Ynystere"
"Solis Aged Salve","36.584","36g 58s 40c","Gold","Ynystere"
"Falcorth Aged Salve","48.0084","48g 0s 84c","Gold","Ynystere"
"Villanelle Aged Salve","25.1524","25g 15s 24c","Gold","Ynystere"
"Rookborne Aged Salve","30.1495","30g 14s 95c","Gold","Ynystere"
"Arcum Iris Aged Salve","44.0844","44g 8s 44c","Gold","Ynystere"
"Tigerspine Aged Salve","40.2008","40g 20s 8c","Gold","Ynystere"
"Windscour Aged Salve","58.4343","58g 43s 43c","Gold","Ynystere"
"Solis Aged Cheese","36.584","36g 58s 40c","Gold","Ynystere"
"Falcorth Aged Cheese","48.0084","48g 0s 84c","Gold","Ynystere"
"Villanelle Aged Cheese","25.1524","25g 15s 24c","Gold","Ynystere"
"Rookborne Aged Cheese","30.1495","30g 14s 95c","Gold","Ynystere"
"Mahadevi Aged Cheese","32.7239","32g 72s 39c","Gold","Ynystere"
"Silent Forest Aged Cheese","18.9643","18g 96s 43c","Gold","Ynystere"
"Perinoor Aged Cheese","60.7205","60g 72s 5c","Gold","Ynystere"
"Hasla Aged Cheese","76.0365","76g 3s 65c","Gold","Ynystere"
"Solis Fertilizer","23.8053","23g 80s 53c","Gold","Ynystere"
"Arcum Iris Fertilizer","28.5889","28g 58s 89c","Gold","Ynystere"
"Mahadevi Fertilizer","21.3429","21g 34s 29c","Gold","Ynystere"
"Falcorth Fertilizer","31.0918","31g 9s 18c","Gold","Ynystere"
"Tigerspine Fertilizer","26.1119","26g 11s 19c","Gold","Ynystere"
"Silent Forest Fertilizer","12.567","12g 56s 70c","Gold","Ynystere"
"Villanelle Fertilizer","16.5142","16g 51s 42c","Gold","Ynystere"
"Windscour Fertilizer","37.7417","37g 74s 17c","Gold","Ynystere"
"Perinoor Fertilizer","39.2002","39g 20s 2c","Gold","Ynystere"
"Rookborne Fertilizer","19.7013","19g 70s 13c","Gold","Ynystere"
"Hasla Fertilizer","46.3995","46g 39s 95c","Gold","Ynystere"
"Sunbite Citrus Cleaner","35.5142","35g 51s 42c","Gold","Ynystere"
"Sunbite Salvation Tea","30.9924","30g 99s 24c","Gold","Ynystere"
"Sunbite Pest Poison","32.4057","32g 40s 57c","Gold","Ynystere"
"Sunbite Fertilizer","34.6677","34g 66s 77c","Gold","Ynystere"
"Rokhala Alpine Mix","37.5895","37g 58s 95c","Gold","Ynystere"
"Rokhala Auspicious Elixir","32.7929","32g 79s 29c","Gold","Ynystere"
"Rokhala Livestock Fodder","34.2926","34g 29s 26c","Gold","Ynystere"
"Rokhala Fertilizer","36.692","36g 69s 20c","Gold","Ynystere"
"Sunbite Aged Honey","55.0281","55g 2s 81c","Gold","Ynystere"
"Rokhala Aged Honey","58.2871","58g 28s 71c","Gold","Ynystere"
"Sunbite Aged Salve","53.6148","53g 61s 48c","Gold","Ynystere"
"Rokhala Aged Salve","56.7875","56g 78s 75c","Gold","Ynystere"
"Sunbite Aged Cheese","53.6148","53g 61s 48c","Gold","Ynystere"
"Rokhala Aged Cheese","56.7875","56g 78s 75c","Gold","Ynystere"
"Hasla Antiquities","43.8224","43g 82s 24c","Gold","Ynystere"
"Perinoor Antiquities","36.6308","36g 63s 8c","Gold","Ynystere"
"Arcum Iris Seed Oil","12.673","12g 67s 30c","Gold","Rookborne Basin"
"Falcorth Tanned Leather","16.4315","16g 43s 15c","Gold","Rookborne Basin"
"Tigerspine Mastercraft Ingots","13.2014","13g 20s 14c","Gold","Rookborne Basin"
"Mahadevi Finest Rubber","12.647","12g 64s 70c","Gold","Rookborne Basin"
"Solis Golden Spice","17.4675","17g 46s 75c","Gold","Rookborne Basin"
"Villanelle Aged Cordial","9.6811","9g 68s 11c","Gold","Rookborne Basin"
"Silent Forest Ship Lumber","6.7957","6g 79s 57c","Gold","Rookborne Basin"
"Ynystere Starshard Spice","10.2879","10g 28s 79c","Gold","Rookborne Basin"
"Windscour Alchemical Catalyst","7.8029","7g 80s 29c","Gold","Rookborne Basin"
"Perinoor Moonshine","10.5332","10g 53s 32c","Gold","Rookborne Basin"
"Hasla Light Synthetic Fiber","15.1961","15g 19s 61c","Gold","Rookborne Basin"
